cityid,place,rating,num_rating
89,Laxman Temple,4.0000000000000000,24
89,Lohagarh Fort,3.6629213483146067,89
89,Rope Castle Adventure Park,4.8064516129032258,31
90,Bharuch Fort,4.4615384615384615,13
90,Bhrigu Rishi Temple,3.8571428571428571,14
90,Dashashwamedh Ghat,3.8888888888888889,27
90,Gayatri Mata Temple,4.5769230769230769,26
90,Golden Bridge,3.7674418604651163,129
90,Guman Dev Mandir Temple,4.1176470588235294,17
90,Jama Mosque,4.1666666666666667,12
90,Kadia Dungar Caves,4.4117647058823529,17
90,Matariya Talav,4.5000000000000000,10
90,Narmada Mata Temple,3.8888888888888889,9
90,Narmada Park,4.6216216216216216,37
90,Nilkantheshwar,4.5625000000000000,48
90,Ninai Waterfall,4.6000000000000000,25
90,Raichand Deepchand Library,4.3636363636363636,11
90,Sardar Bridge,4.5555555555555556,18
90,Shirdi Sai Baba Temple,4.6363636363636364,22
90,Shitla Mata Temple,4.0000000000000000,3
90,Shoolpaneshwar Wildlife Sanctuary,4.5384615384615385,13
90,"Shri Munisuvrat Swami Jain Temple, Bharuch",4.2222222222222222,9
90,Shri Swaminarayan Mandir,4.7500000000000000,88
90,Siddhi Vinayak Temple,4.3333333333333333,3
90,Zarwani Waterfall,4.1666666666666667,12
92,BAPS Shri Swaminarayan Mandir (Aksharwadi Temple),4.6136363636363636,44
92,Baroton Museum,4.2000000000000000,5
92,Barton Library,3.5833333333333333,12
92,Bhavani Mandir,4.0000000000000000,5
92,Blackbuck National Park,4.1388888888888889,72
92,City Mall,4.6666666666666667,6
92,Gandhi Smriti Memorial,3.9375000000000000,16
92,Ganga Deri,3.8333333333333333,12
92,Gaurishankar Lake,4.6428571428571429,14
92,Ghogha Beach,3.9375000000000000,32
92,Gopnath Temple,4.1333333333333333,15
92,Khodiyar Mandir,4.2658227848101266,79
92,Kuda Beach,4.2666666666666667,15
92,Kumar Pal Temple,4.5000000000000000,4
92,Malnath Shiv Temple,4.1428571428571429,14
92,Nishkalang Mahadev Temple,3.6575342465753425,73
92,Pillgarden,4.2307692307692308,13
92,Piram Bet Island,4.0000000000000000,13
92,Sampriti Raja Temple,4.5000000000000000,6
92,Shri Adishwar Temple,4.2631578947368421,19
92,Takhteshwar Temple,4.3596491228070175,114
92,Trambak Falls,4.4000000000000000,5
92,Victoria Park,4.4591836734693878,98
92,Water Lock Gate,3.7500000000000000,4
93,Ambapani Sanctuary,5.0000000000000000,2
93,Ampani Hills,4.2000000000000000,5
93,Bhagirathi Park,5.0000000000000000,2
93,Bhawanipatna/ Kalahandi District/ southern Odisha.,4.3333333333333333,3
93,Karlapat Wildlife Sanctuary,5.0000000000000000,3
93,Khanduala Falls,5.0000000000000000,3
93,Mukhiguda,4.6666666666666667,6
93,New Star Cineplex,3.6666666666666667,3
93,Phurli Jharan Falls,4.7142857142857143,7
93,Rabandhara Waterfall,5.0000000000000000,3
96,Badnore Fort,4.3333333333333333,6
96,Ganesha Temple,4.1818181818181818,11
96,Harni Mahadev,4.3823529411764706,34
96,Jataun ka Mandir Temple,3.5000000000000000,2
96,Kyara ke Balaji,4.5333333333333333,15
96,Meja Dam,4.3684210526315789,19
96,Om Arts,5.0000000000000000,2
96,Pur Udan Chatri,4.1428571428571429,7
96,Undeshwar Temple,5.0000000000000000,6
96,Vijay Kumar Samariya's Cooking Classes,4.5000000000000000,4
97,Coastal City Center,4.1052631578947368,19
97,Mavullamma Ammavari Temple,4.5555555555555556,27
97,Sri Someswara Janardana Swamy Temple,3.9545454545454545,22
98,Lonad Caves,3.7500000000000000,4
98,Varaldevi Lake,4.0000000000000000,7
99,Gauri Shankar Mandir,4.0000000000000000,7
99,Hira Puri Mandir,3.7500000000000000,4
99,Jogi Wala Mandir,4.3000000000000000,10
99,Loharu Fort,4.1111111111111111,9
99,Samadhi of Todar Singh,3.5000000000000000,4
99,Shri Rang Nath Mandir,3.7500000000000000,4
99,Star Monument,4.4545454545454545,11
101,Aakriti Nature Cure Centre,4.7142857142857143,7
101,Aishbagh Stadium,4.1000000000000000,10
101,Archaeological Museum,4.5000000000000000,10
101,Aura Mall,4.0833333333333333,24
101,Badi Jheel Lake,4.5696202531645570,237
101,Bhadbhada Dam,4.2580645161290323,31
101,Bhagwan Rishabh Dev Udyan,4.6666666666666667,3
101,Bhoj Wetland,4.0588235294117647,17
101,Bhojeshwar Temple,4.0000000000000000,3
101,Birla Mandir,4.5319148936170213,47
101,Birla Museum,4.1612903225806452,31
101,Bittan Market Haat,4.2222222222222222,9
101,Buddhist Monuments at Sanchi,4.3035479632063075,761
101,Cable Stay Bridge,4.3500000000000000,20
101,Century 21 Mall,3.4285714285714286,7
101,DB City Mall,4.4466666666666667,300
101,Ekant Park,4.7000000000000000,10
101,Ginnorgarh Fort,4.3333333333333333,3
101,Gohar Mahal,4.0674157303370787,89
101,Golghar Museum,3.0000000000000000,7
101,Gufa Mandir,4.5161290322580645,31
101,Halali Dam,4.6176470588235294,34
101,Halali Dam (Samrat Ashok Sagar Project),4.5833333333333333,24
101,Hazrat Faiz Bahadur Dargah,4.0000000000000000,2
101,Indira Gandhi Rashtriya Manav Sangrahalaya - National Museum of Mankind,4.1654411764705882,272
101,Jama Masjid,4.3125000000000000,64
101,Kabuliwala Shopping Mall,3.5714285714285714,7
101,Kaliyasot Dam,3.9285714285714286,14
101,Kamla Nehru Bal Udhyan,4.6923076923076923,13
101,Kamla Park,4.3333333333333333,3
101,Kerwa Dam,4.4878048780487805,82
101,Khatlapura Mandir,4.4615384615384615,13
101,Kolar Dam,4.2307692307692308,26
101,Lake View Bhopal,4.5294117647058824,119
101,Lakshmi Narayana Temple,4.4779874213836478,159
101,Lower Lake,3.9756097560975610,41
101,Madhya Pradesh Tribal Museum,4.3636363636363636,275
101,Mahamaya Marriage garden,4.2631578947368421,19
101,Manuabhan Tekri,4.2142857142857143,28
101,Moti Masjid,4.0666666666666667,45
101,People's Mall,4.2909090909090909,55
101,Pragati Deergha - Progress Gallery,3.0000000000000000,1
101,Rajeev Gandhi Swimming Pool,4.4000000000000000,5
101,Rani Mahal,4.0000000000000000,19
101,Regional Science Center,4.4634146341463415,41
101,Remember Bhopal Museum,2.2307692307692308,13
101,Rock Shelters of Bhimbetka,4.0779436152570481,603
101,Sadar Manzil,3.9583333333333333,24
101,Shaukat Mahal,3.8421052631578947,19
101,Shaurya Smarak Bhopal,4.0416666666666667,48
101,Singhori Wildlife Sanctuary,4.7500000000000000,8
101,State Aquarium,5.0000000000000000,1
101,State Museum of Madhya Pradesh,4.3855421686746988,83
101,Swarna Jayanti Park,4.2500000000000000,4
101,Taj Mahal Palace,4.0000000000000000,20
101,Taj ul Masajid,4.1408450704225352,142
101,Takia Island,3.0000000000000000,1
101,The Madman's Farm,3.6000000000000000,10
101,Tropic of Cancer,2.9600000000000000,100
101,Upper Lake,4.5000000000000000,542
101,Van Vihar,4.2386363636363636,88
101,Van Vihar National Park,4.2426900584795322,342
101,Vardhaman Park,4.7000000000000000,20
101,Yodhasthal,4.3067226890756303,238
102,Ananta Vasudeva Temple,3.9795918367346939,49
102,Ansupa Lake,4.4545454545454545,22
102,Ashokan Rock Edict,3.5000000000000000,106
102,Asvathama Rock,5.0000000000000000,4
102,Bahirangeshwar Siva Temple,4.4000000000000000,5
102,Bhaskaresvara Temple,4.2000000000000000,15
102,Biju Patnaik Park,4.4705882352941176,51
102,Biju Pattnaik Energy Park,4.3333333333333333,6
102,Bindu Sarovara,3.5000000000000000,28
102,Brahmeshwara Temple,4.2115384615384615,52
102,Buddha Jayanti Park,4.3846153846153846,13
102,CIFA Aquarium,4.1000000000000000,10
102,Chandaka Elephant Reserve,4.2222222222222222,9
102,Chandaka-Dampada Wildlife Sanctuary,3.5000000000000000,10
102,Chausathi Jogini Temple,3.8947368421052632,95
102,Chitrakarini Temple,4.0000000000000000,7
102,Deras Dam,4.3888888888888889,36
102,Dhauli Giri Hills,3.8954703832752613,574
102,Dhauli Peace Pagoda,3.8636363636363636,22
102,Dhauligiri Shanti Stupa,3.8258064516129032,155
102,Ekamra Kanan,4.4800000000000000,50
102,Esplanade One Mall,4.5714285714285714,7
102,ISKCON Temple,4.4390243902439024,205
102,Jaugada Temple,5.0000000000000000,1
102,Jayadev Vatika,4.3636363636363636,11
102,Kalinga Stadium,4.2666666666666667,30
102,Kapilesvara Temple,4.1875000000000000,16
102,Kedareshwar Temple,4.5000000000000000,6
102,Kedargauri Temple,4.2105263157894737,38
102,Khandagiri Caves,4.1120000000000000,125
102,Lake Bindu Sarovar,4.5000000000000000,4
102,Lingaraja Temple,4.0631487889273356,1156
102,Maa Sikhar Chandi Temple,4.3333333333333333,18
102,Meghesvar Temple,3.7500000000000000,8
102,Mukteswara Temple,4.3824701195219124,251
102,Museum of Tribal Arts & Artifacts,4.2865168539325843,178
102,Nandankanan Zoological Park,4.2463110102156640,881
102,Nicco Park,4.0000000000000000,37
102,ODCAR,5.0000000000000000,2
102,Ocean World Water Park,4.3478260869565217,69
102,Odisha Crafts Museum - Kala Bhoomi,4.2727272727272727,11
102,Odisha State Museum,4.0149253731343284,134
102,Odissi Research Centre,5.0000000000000000,2
102,Orissa Modern Art Gallery,5.0000000000000000,5
102,Papanasini Siva Temple,3.8000000000000000,5
102,Parasurameswara Temple,4.3380281690140845,71
102,Parsurameswar Temple,4.4400000000000000,25
102,Parvati Temple,3.6923076923076923,13
102,Paschimeshwar Temple,4.7500000000000000,4
102,Pathani Samanta Planetarium,4.1351351351351351,37
102,Quadam-i-Rasool,4.2000000000000000,5
102,Raghunath Mohapatra Art & Craft,5.0000000000000000,1
102,Rajarani Temple,4.1870503597122302,278
102,"Ram Mandir, Bhubaneswar",4.4634920634920635,315
102,Ramakrishna Math,4.0000000000000000,2
102,Rameswar Temple,4.0000000000000000,7
102,Ratnagiri Buddhist Excavation,4.1304347826086957,92
102,Regional Museum of Natural History,4.2325581395348837,43
102,Regional Plant Resource Centre,4.2000000000000000,5
102,Regional Science Centre,4.2500000000000000,12
102,Sari Deul Temple,4.0000000000000000,1
102,Satkosia Tiger Reserve,4.1212121212121212,33
102,Siddhesvara Temple,3.8000000000000000,20
102,Sisireshwara Temple,3.0000000000000000,1
102,Sisiresvara Temple,4.6666666666666667,3
102,Sisupalgarh,3.8000000000000000,5
102,Swarnajaleswar Temple,4.0000000000000000,3
102,Udayagiri Caves,4.0100200400801603,499
102,Udayagiri Pilgrimage,4.0000000000000000,52
102,Universal Food,4.5000000000000000,2
102,Vaital Deul Temple,4.1000000000000000,30
103,Aath Koti Nani Paksh Jain Sthanak,4.2500000000000000,8
103,Aina Mahal,3.7777777777777778,279
103,Bharatiya Sanskruti Darshan Museum,4.2500000000000000,16
103,Bhujia Fort,3.8571428571428571,7
103,Bhujia Hill,4.2131147540983607,61
103,Chattardi,3.8088235294117647,68
103,Dattatreya Temple at Kalo Dungar,4.1313868613138686,274
103,Guru Gorakhnath Temple,4.7142857142857143,7
103,Hamirsar Lake,4.0111111111111111,90
103,Hill Garden,4.2894736842105263,38
103,Hiralakshmi Memorial Craft Park,4.2183908045977011,87
103,Kakkadbhit Yaksha,3.8571428571428571,7
103,Kranti Tirth for Shyamji Krishna Varma,4.5322580645161290,62
103,Kutch Fossil Park,4.0888888888888889,45
103,Kutch Museum,3.9319727891156463,147
103,Kutchi Art Gallery,5.0000000000000000,1
103,LLDC,4.3333333333333333,3
103,Living and Learning Design Centre,4.5098039215686275,51
103,Matanamadh,4.2142857142857143,154
103,Museum Quality Textiles,4.0000000000000000,3
103,Narayan Sarovar,3.7913043478260870,115
103,Prag Mahal Palace,3.6721311475409836,244
103,Ramkund Stepwell,4.3333333333333333,6
103,Rudramata,4.1785714285714286,28
103,Sharad Baug Palace,4.0000000000000000,13
103,"Shiv Temple, Kera",4.0769230769230769,13
103,Shree Swaminarayan Temple Bhuj,4.5034168564920273,439
103,Shri Krishna Pranami Tempal,4.2500000000000000,8
103,Siddha Shree Dhoramnath Monastery,3.9000000000000000,10
103,Tapkeshwari Temple,4.2000000000000000,15
103,Vande Mataram Memorial,4.2500000000000000,16
103,Vande Matram Memorial,3.8571428571428571,7
103,Vintage Men & Women Outfits,4.4000000000000000,5
103,White Desert,4.3165089379600421,951
104,Acharya Tulsi Samadhi,4.2222222222222222,9
104,Bikaner Miniature Arts,4.4285714285714286,14
104,Gajner Temple,4.5909090909090909,22
104,Ganga Golden Jubilee Museum,3.8823529411764706,17
104,Ganga Singh Museum,3.2500000000000000,28
104,Imperial Art Gallery,4.3333333333333333,3
104,Jain Temple Bhandasar,4.4066985645933014,209
104,Jorbeer Conservation Reserve,2.2500000000000000,4
104,Junagarh Fort,4.3503584229390681,1116
104,Kodamdeshwar Temple,3.9333333333333333,30
104,Kote Gate,3.5487804878048780,82
104,Lalgarh Palace and Museum,4.1165048543689320,206
104,National Research Centre on Camel,3.9953488372093023,430
104,Prachina Museum,3.7872340425531915,47
104,Raj Exports,4.0000000000000000,1
104,Raj Ratan Bihari Temple,4.5000000000000000,4
104,Rampuria Havelis,4.6666666666666667,9
104,Sadul Singh Museum,3.8500000000000000,20
104,Shiv Bari Temple,4.1951219512195122,41
104,Shri Laxminath Temple,4.2500000000000000,56
104,Skybird Water Park,4.1578947368421053,19
104,Sursagar Lake,4.0000000000000000,6
104,Suswani Mata Temple,5.0000000000000000,1
104,The Royal Cenotaphs,4.0163934426229508,61
104,maharaja craft factory,4.6666666666666667,9
105,Achanakmar Wildlife Sanctuary,4.1764705882352941,51
105,Bhakra Dam,4.0000000000000000,2
105,Bubble Island,4.6250000000000000,16
105,City Mall 36,4.3333333333333333,24
105,Deoli Fish Farm,5.0000000000000000,1
105,Deorani-Jethani Temple,3.5833333333333333,12
105,Didneswari Temple,4.1428571428571429,7
105,Fort Bacchretu,4.0000000000000000,2
105,Fort Bahadurpur,4.0000000000000000,2
105,Fort Kotkahlur,4.0000000000000000,2
105,Fort Sariun,3.5000000000000000,2
105,Fort Tiun,3.5000000000000000,2
105,Gobind Sagar Reservoir,4.0263157894736842,38
105,Govind Sagar Wildlife Sanctuary,4.0000000000000000,4
105,Kanan Pendari Zoo Park,4.4791666666666667,48
105,Kandrour Bridge,4.0000000000000000,8
105,Kutaghat Dam,4.4516129032258065,31
105,Laxmi Narayan Mandir,4.7142857142857143,7
105,Madku Dweep,3.7272727272727273,11
105,Mahamaya Devi Temple,4.7142857142857143,7
105,Markandeya Ji Temple,4.0000000000000000,1
105,Rama Magneto - The Mall,4.2857142857142857,35
105,Rudra Shiva Statue,4.2500000000000000,4
105,Shitla Mandir,4.0000000000000000,7
105,Smriti Van,4.0000000000000000,1
105,Sri Naina Devi Ji,4.0985915492957746,71
105,Wonder world,3.9000000000000000,10
108,11D Cinema,4.5000000000000000,4
108,Bokaro Mall,4.2272727272727273,44
108,City Park,3.9000000000000000,10
108,Garga Dam,4.6842105263157895,19
108,Gayatri Mandir,3.9166666666666667,12
108,Jagannath Temple,4.5000000000000000,18
108,Jawaharlal Nehru Biological Park,4.3448275862068966,29
108,Mohan Kumar Mangalam Stadium,3.8000000000000000,10
108,Tenughat Dam,4.6000000000000000,5
110,Aryapalli Beach,3.8333333333333333,6
110,Biranchi Narayan Temple,3.5000000000000000,8
110,Dhabaleswar Beach,4.2500000000000000,8
110,Dhabaleswar Temple,4.0000000000000000,2
110,Grameswara Temple,3.5000000000000000,2
110,"ISKCON Brahmapur, Sri Sri Radha Radhakant Mahaprabhu Temple",4.3333333333333333,3
110,Jiranga Monastery,4.4444444444444444,18
110,Khasada Fall,4.4545454545454545,11
110,Maa Bhairavi Temple,4.0769230769230769,26
110,Padmasambhava Mahavihara Monastery,3.3333333333333333,3
110,Pati Sonepur Beach,4.6000000000000000,15
110,Taratarini Temple,4.0111111111111111,90
110,Ujjaleswar Shrine,4.0000000000000000,5
111,Brahmeshwar Nath Temple,4.6666666666666667,3
111,Buxar Fort,3.6666666666666667,6
111,Katkauli Ka Maidan,1.00000000000000000000,1
111,Sita Ram Upadhyaya Museum,3.5000000000000000,2
113,Hakumatkam Temple,5.0000000000000000,1
113,Jhikpani Park,4.3333333333333333,6
113,Lutheran Jheel,2.0000000000000000,1
113,Rungta Garden,4.6666666666666667,3
113,Saheed Park,4.0000000000000000,5
114,Dream World Water Park,4.3333333333333333,15
114,Holy Land,4.1666666666666667,6
114,Holy Land Chalakudy,4.5000000000000000,4
114,Kauthuka Park,4.4848484848484848,99
114,Korattymuthy Shrine,5.0000000000000000,2
114,Pambummekkattu Mana,4.0000000000000000,3
114,Rosary Village,4.5000000000000000,2
114,Silver Storm Water Theme Park,3.9800000000000000,50
114,Snow Storm,4.6666666666666667,21
114,Thumboormuzhy Dam,4.3695652173913043,46
116,Bougainvillea Garden,4.0303030303030303,33
116,Butterfly Park,4.3255813953488372,43
116,Capitol Complex,4.0842105263157895,95
116,Chandigarh Architecture Museum,4.3333333333333333,6
116,Chandigarh Botanical Garden & Nature Park,4.5333333333333333,45
116,Chandigarh Fitness Trail & Flower Garden,4.8181818181818182,11
116,Chandigarh Nagar Van,5.0000000000000000,3
116,Chandigarh Rose Garden,4.4111900532859680,1126
116,Child Art Gallery,4.6153846153846154,13
116,Children Traffic Park,4.2368421052631579,38
116,Christ The King Cathedral,4.4000000000000000,15
116,City Forest,5.0000000000000000,1
116,DT Mall,4.2187500000000000,32
116,Elante mall,4.3931095406360424,1132
116,Gandhi Bhawan,4.0000000000000000,1
116,Garden of Fragrance,4.5686274509803922,51
116,Garden of Silence,4.4210526315789474,19
116,Government Museum and Art Gallery,4.3181818181818182,110
116,Hibicus Garden,4.0000000000000000,15
116,ISKCON Temple Chandigarh,4.5897435897435897,117
116,International Dolls Museum,3.9848484848484848,66
116,Japanese Garden,4.3676470588235294,68
116,Le Corbusier Centre,4.1627906976744186,86
116,Leisure Valley,4.4941176470588235,85
116,Museum Maison Jeanneret,4.1666666666666667,6
116,Musical Fountain,4.4095238095238095,105
116,National Gallery Of Portraits,4.6250000000000000,8
116,Nepli Reserve Forest,4.5357142857142857,28
116,Open Hand Monument,4.1975308641975309,81
116,Palace of Assembly,4.4000000000000000,10
116,Panjab University,4.3481481481481481,270
116,Pracheen Kala Kendra,4.5000000000000000,10
116,Rajendra Park,4.3333333333333333,9
116,Sector 17 Market,4.4242424242424242,66
116,Shanti Kunj,4.6578947368421053,38
116,Shiv Mandir Saketri,4.4285714285714286,7
116,Smriti Upavan,4.3000000000000000,10
116,Sukhna Lake,4.5621956617972554,2259
116,Sukhna Wildlife Sanctuary,4.4571428571428571,35
116,Tagore Theatre,5.0000000000000000,1
116,Tank Monument,3.0000000000000000,1
116,Terraced Garden,4.4507042253521127,71
116,The High Court,4.1000000000000000,60
116,The Rock Garden of Chandigarh,4.2787039949669707,3179
116,Timber Trail,4.3907766990291262,412
116,Topiary Park,4.6086956521739130,23
116,Urban Theka,4.5714285714285714,91
119,Bhadrakali Temple,3.6666666666666667,3
119,Kauleshwari Devi Temple,5.0000000000000000,1
120,Aadhi Arts,3.5000000000000000,2
120,Aarupadai Veedu Temple,4.2045454545454545,88
120,Abirami Mega Mall,3.9387755102040816,49
120,Achalam Art Gallery,4.5000000000000000,2
120,Adayar Broken Bridge,2.0000000000000000,1
120,Adeeswar Temple,4.5000000000000000,2
120,Adikeshava Perumal Temple,4.5000000000000000,2
120,Adipureeswarar Temple,2.0000000000000000,1
120,Adonai Shalom Church,4.5000000000000000,2
120,Adyar Library & Research Centre,5.0000000000000000,1
120,Adyar Poonga River Restoration Park,4.6000000000000000,5
120,"Agatheeswaran Akilandeswari Temple , Nungambakkam",3.5000000000000000,2
120,Allied Arihant Mall,4.5000000000000000,2
120,Almighty Apostolic Faith Church,4.0000000000000000,1
120,Alsa Mall,4.1666666666666667,12
120,Ambattur Christian Assembly Hall,4.0000000000000000,1
120,Ambur House Art Gallery,5.0000000000000000,3
120,Ana's Boutique,4.0000000000000000,2
120,Ananthaa Padmanabha Swaamy Temple,4.3018867924528302,159
120,Anderson Church,4.6666666666666667,3
120,Anila Art & Craft,4.0000000000000000,2
120,Anjaneya Temple Nanganallur,4.4000000000000000,10
120,Anjaneyar Temple,4.2500000000000000,8
120,Anna Flyover,3.0000000000000000,5
120,Anna Memorial,4.0370370370370370,27
120,Anna Nagar Tower Park,4.2800000000000000,50
120,Annai Vailankanni Church,5.0000000000000000,2
120,Apostolic Holy Rebeemer Church,4.0000000000000000,2
120,Appararao gallerirs,5.0000000000000000,3
120,Aradhana Theatre,2.5000000000000000,4
120,Archaic Craft Collections,4.3333333333333333,3
120,Arignar Anna Zoological Park,4.0355555555555556,450
120,Armenian Church,3.8738738738738739,111
120,Arputhanathar Church,4.5000000000000000,2
120,Art Houz,4.0000000000000000,1
120,Art Mart,4.5000000000000000,2
120,Art World Gallery,5.0000000000000000,2
120,Arthanareeswarar Temple of Shiva,4.3333333333333333,3
120,Artsphere Contemporary,4.0000000000000000,2
120,Arulmigu Agasthyar Temple,3.5000000000000000,2
120,Arulmigu Kurungkaleeswarar - Vaikundavasap Perumal Temple,4.0000000000000000,4
120,Arulmigu Sakthi Vinayagar Temple,4.0000000000000000,6
120,Arulmigu Sri Agatheeswarar Temple,3.0000000000000000,1
120,Arulmigu Sri Muppathamman Temple,4.3529411764705882,17
120,Arulmigu Sri Veera Anjanayer Temple,4.5000000000000000,2
120,Aruna Janaki Mahal,4.5000000000000000,2
120,Ashtalakshmi Temple,4.1077586206896552,232
120,Athreyaa Art Gallery,4.0000000000000000,2
120,Ayya Art Gallery,5.0000000000000000,2
120,Ayyappan Temple,4.3333333333333333,3
120,Azhagar Perumal Kovil,3.0000000000000000,1
120,B M Birla Planaturium,3.8750000000000000,120
120,Bala Murali Theatre,4.0000000000000000,2
120,Besant Nagar Beach,4.4129886506935687,1586
120,Bhaktavatsala Perumal Temple,4.0000000000000000,2
120,Bodyguard Muniswaran Temple,4.0000000000000000,3
120,Breezy Beach,4.3559322033898305,59
120,Broken Bridge,3.9310344827586207,29
120,Burma Bazaar,3.5084745762711864,59
120,C Bridha Devi Temple,5.0000000000000000,2
120,CSI Church House Of Prayer,4.0000000000000000,2
120,CSI Wesley English Church,5.0000000000000000,2
120,Challa Mall,4.0000000000000000,3
120,Chandra Metro Mall,3.0833333333333333,24
120,Chandran Theatre,4.0000000000000000,1
120,Chembarambakkam Lake,4.6666666666666667,9
120,Chennai Central Railway Station,3.8104575163398693,459
120,Chennai Citi Center,4.0833333333333333,180
120,Chennai Gurudwara Sahib,4.0000000000000000,2
120,Chennai Metro Rail,4.0878378378378378,296
120,Chennai Rail Museum,4.2613636363636364,176
120,Chennai Turtle Walk,4.1363636363636364,22
120,Chetpet EcoPark,4.5000000000000000,56
120,Children Museum,3.0000000000000000,1
120,Children's Park,4.0000000000000000,40
120,Chinna Kadai Mariamman Temple,2.0000000000000000,2
120,Chokhi Dhani,3.8000000000000000,5
120,Cholamandal Artists' Village,4.0892857142857143,56
120,Christ Church,5.0000000000000000,1
120,Church of Our Lady of Expectations,4.0000000000000000,2
120,Church of Our Lady of Light,4.0000000000000000,2
120,Click Art Museum,4.3404255319148936,47
120,Coming King Church,4.0000000000000000,1
120,Connemara Public Library,3.9130434782608696,23
120,Coromandel Plaza,3.7500000000000000,4
120,Cotton Alley,4.1666666666666667,6
120,Creative Craft Centre,4.0000000000000000,2
120,Csi Emmanuel Church,5.0000000000000000,1
120,Culteran Andung Thar Church,4.0000000000000000,1
120,Damini the Artisans of India,5.0000000000000000,1
120,Dash N Splash,3.7142857142857143,14
120,Devi Cineplex,3.4285714285714286,49
120,Dhandeeswaram Temple,4.0000000000000000,14
120,Dheenupureeswarar Temple,4.5000000000000000,2
120,Dheeran Chinnamalai Statue,3.2500000000000000,4
120,"Dhenupureeswarar Temple, Madambakam, Chennai",3.8000000000000000,20
120,Dhivyaraja Shruthi,5.0000000000000000,1
120,Doll Mall,4.0000000000000000,5
120,Doveton House,3.5000000000000000,4
120,Dr MGR Memorial House,3.0000000000000000,3
120,Dr. Antiques & Old Coins,4.5000000000000000,2
120,Dr.Arun's Photography And Vintage Camera Museum,4.6666666666666667,3
120,Easel Art Gallery,5.0000000000000000,3
120,Egmore Wesley Church,3.0000000000000000,2
120,Elliot's Beach,4.2743362831858407,339
120,Emmanual Methodist Church,4.0000000000000000,1
120,Ethnic Tanjore Arts,4.5000000000000000,2
120,Evangeleal Church of India,4.0000000000000000,1
120,Express Avenue Mall,4.3516746411483254,836
120,Faith In Jesus Assembly,5.0000000000000000,1
120,FarmGuru,4.0000000000000000,1
120,Fashion Express,4.5000000000000000,2
120,Fit Rock Arena,5.0000000000000000,2
120,Focus Art Gallery,4.0000000000000000,1
120,Fort Museum,3.9103448275862069,145
120,Fort St. George,3.7272727272727273,187
120,Full Gospel Church,4.0000000000000000,2
120,Full Gospel Telugu Baptist Church,4.5000000000000000,2
120,Gallery of Shiva Arts,5.0000000000000000,1
120,Game On,4.0000000000000000,1
120,Gandhi Mandapam,5.0000000000000000,2
120,Gandhi Statue,4.1105263157894737,190
120,Ganesh Ji Temple,5.0000000000000000,1
120,Ganesh Karthik Temple,4.0000000000000000,2
120,Gangadeeswarar Temple,4.0000000000000000,6
120,Gaudiya Mutt,3.6666666666666667,3
120,Gold Souk Grande Mall,5.0000000000000000,2
120,Good Shepherd Church,4.5000000000000000,2
120,Good Shepherd Lutheran Church,4.5000000000000000,2
120,Government Museum,3.9339933993399340,303
120,Gramathil Oru Naal,5.0000000000000000,1
120,Greater Grace Church,4.5000000000000000,2
120,Guindy National Park,4.1900826446280992,121
120,Guindy Snake Park,3.8808510638297872,235
120,Gurubaran Tanjore Art Gallery,4.4000000000000000,5
120,HHEC of India Ltd.,3.5000000000000000,2
120,Hameedia Shopping Mall,4.5000000000000000,4
120,Hare Krishna Movement Sri Krishna Balarama Temple,4.5000000000000000,2
120,Hatke Gifts,5.0000000000000000,2
120,Hi-Style,5.0000000000000000,2
120,Hobby Paradise,5.0000000000000000,1
120,IPlay,4.0000000000000000,1
120,"ISKCON Chennai, Sri Sri Radha Krishna Temple",4.5062111801242236,322
120,Independence Day Park,3.0000000000000000,1
120,Indhuvijay,4.0000000000000000,1
120,"Indian Institute Of Technology, Madras",4.2701612903225806,248
120,Inox Theatre,4.0365853658536585,82
120,J James & Co.,5.0000000000000000,2
120,"Jagannath Temple, Kanathur",4.4375000000000000,96
120,Jai Nagar Park,3.8333333333333333,6
120,Jain Temple,4.4375000000000000,16
120,Jalakandeswarar Temple,4.0000000000000000,3
120,Jamal's Corner Shop,5.0000000000000000,2
120,Jawaharlal Nehru Stadium,3.7272727272727273,11
120,Jeeva Park,4.0000000000000000,5
120,Jesus Call Prayer Tower,4.0000000000000000,2
120,Jireh Church,4.0000000000000000,1
120,Kaalikaambaal Temple,4.0000000000000000,4
120,Kaaraneeswarar Temple,4.1578947368421053,19
120,Kachchaleswarar Temple,3.0000000000000000,3
120,Kalikambal Temple,4.2916666666666667,264
120,Kamakshi Amman Temple,4.1808510638297872,188
120,Kan Prafar Sada Vinayak Temple,5.0000000000000000,2
120,Kandhakottam Temple,4.3333333333333333,12
120,Kani Arts,5.0000000000000000,2
120,Kapaleeshwarar Temple,4.3400970445522717,2267
120,Kart Attack,3.0000000000000000,4
120,Kashim Art Palace,4.0000000000000000,1
120,Kasi Theatre,4.1666666666666667,6
120,Kasimedu Beach,4.5000000000000000,4
120,Khader Nawaz Khan Road - Chennai,3.0000000000000000,1
120,Kishkinta Theme Park,4.2533333333333333,75
120,Kitchen e Lazeez,5.0000000000000000,2
120,Kovalam Beach,4.2235294117647059,85
120,Kovur Sundareswarar Temple,3.6666666666666667,3
120,Kumaran Kundram,4.3888888888888889,36
120,Kundrathur Murugan Temple,4.0000000000000000,26
120,LIC Building,3.1666666666666667,6
